Measurement time:; 2020-12-10 10:08:40 AM
0.2; 0.0; 20.0; 101.60; 4214512.5; 99.37
-0.3; 0.0; 20.0; 102.05; 4232925.4; 99.30
-0.8; 0.0; 20.0; 100.82; 4181980.8; 99.59
-1.3; 0.0; 20.0; 101.37; 4204942.1; 99.45
-1.8; 0.0; 20.0; 100.37; 4163545.0; 99.57
-2.3; 0.0; 20.0; 101.28; 4201263.7; 99.52
-2.8; 0.0; 20.0; 101.39; 4205685.3; 99.31
-3.3; 0.0; 20.0; 101.84; 4224281.2; 99.63
-3.8; 0.0; 20.0; 101.59; 4214147.5; 99.29
-4.3; 0.0; 20.0; 101.14; 4195189.1; 99.53
-4.8; 0.0; 20.0; 101.04; 4191377.5; 99.36
-5.3; 0.0; 20.0; 99.72; 4136329.0; 99.45
-5.8; 0.0; 20.0; 101.40; 4206127.0; 99.55
-6.3; 0.0; 20.0; 101.62; 4215063.0; 99.31
-6.8; 0.0; 20.0; 102.03; 4232201.4; 99.45
-7.4; 0.0; 20.0; 101.32; 4202947.8; 99.60
-7.9; 0.0; 20.0; 101.25; 4199812.3; 99.43
-8.3; 0.0; 20.0; 100.20; 4156212.2; 99.31
-8.8; 0.0; 20.0; 101.08; 4192802.0; 99.47
-9.3; 0.0; 20.0; 101.27; 4200522.6; 99.51
-9.9; 0.0; 20.0; 101.45; 4208084.5; 99.76
-10.4; 0.0; 20.0; 101.41; 4206691.0; 99.57
-10.9; 0.0; 20.0; 101.46; 4208691.8; 99.38
-11.4; 0.0; 20.0; 102.11; 4235552.7; 99.46
-11.9; 0.0; 20.0; 99.71; 4136189.0; 99.34
-12.4; 0.0; 20.0; 101.24; 4199647.6; 99.59
-12.9; 0.0; 20.0; 101.14; 4195240.3; 99.47
-13.4; 0.0; 20.0; 101.64; 4216024.9; 99.77
-13.9; 0.0; 20.0; 101.54; 4212004.2; 99.57
-14.4; 0.0; 20.0; 101.78; 4221678.5; 99.42
-14.9; 0.0; 20.0; 101.62; 4215367.8; 99.24
-15.4; 0.0; 20.0; 99.86; 4142130.6; 99.33
-15.9; 0.0; 20.0; 101.04; 4190992.8; 99.48
-16.4; 0.0; 20.0; 100.81; 4181743.2; 99.61
-16.9; 0.0; 20.0; 101.65; 4216534.3; 99.51
-17.4; 0.0; 20.0; 102.12; 4236168.3; 99.81
-17.9; 0.0; 20.0; 101.48; 4209295.6; 99.24
-18.4; 0.0; 20.0; 100.98; 4188676.1; 99.55
-19.0; 0.0; 20.0; 101.16; 4196135.6; 99.63
-19.5; 0.0; 20.0; 100.87; 4183973.5; 99.73
-20.0; 0.0; 20.0; 101.13; 4194998.1; 99.54
-20.4; 0.0; 20.0; 101.47; 4208884.8; 99.72
-20.9; 0.0; 20.0; 101.83; 4224050.4; 99.79
-21.4; 0.0; 20.0; 101.90; 4227054.5; 99.55
-22.0; 0.0; 20.0; 101.36; 4204389.1; 99.32
-22.5; 0.0; 20.0; 101.50; 4210184.5; 99.58
-23.0; 0.0; 20.0; 101.45; 4208011.0; 99.48
-23.5; 0.0; 20.0; 100.28; 4159478.0; 99.14
-24.0; 0.0; 20.0; 100.44; 4166175.5; 99.20
-24.5; 0.0; 20.0; 101.16; 4196117.9; 99.62
-25.0; 0.0; 20.0; 101.87; 4225497.9; 99.67
-25.5; 0.0; 20.0; 101.84; 4224284.9; 99.28
-26.0; 0.0; 20.0; 101.41; 4206673.6; 99.46
-26.5; 0.0; 20.0; 101.00; 4189492.0; 99.43
-27.0; 0.0; 20.0; 100.17; 4155063.0; 99.49
-27.5; 0.0; 20.0; 100.69; 4176748.1; 99.24
-28.0; 0.0; 20.0; 101.27; 4200719.3; 99.09
-28.5; 0.0; 20.0; 101.03; 4190825.8; 99.09
-29.1; 0.0; 20.0; 101.24; 4199554.6; 99.12
-29.6; 0.0; 20.0; 101.03; 4190754.5; 99.14
-30.1; 0.0; 20.0; 99.52; 4127989.4; 98.90
-30.5; 0.0; 20.0; 100.60; 4173047.6; 98.82
-31.1; 0.0; 20.0; 100.38; 4163975.2; 98.75
-31.6; 0.0; 20.0; 100.73; 4178237.5; 98.71
-32.1; 0.0; 20.0; 100.40; 4164823.7; 98.90
-32.6; 0.0; 20.0; 101.05; 4191397.3; 98.81
-33.1; 0.0; 20.0; 100.39; 4164138.7; 98.48
-33.6; 0.0; 20.0; 100.37; 4163387.5; 98.28
-34.1; 0.0; 20.0; 98.56; 4088266.0; 97.92
-34.6; 0.0; 20.0; 99.59; 4130868.9; 97.79
-35.1; 0.0; 20.0; 99.48; 4126591.1; 97.91
-35.6; 0.0; 20.0; 99.67; 4134555.4; 97.72
-36.1; 0.0; 20.0; 99.96; 4146193.2; 97.57
-36.6; 0.0; 20.0; 99.68; 4134894.6; 97.43
-37.1; 0.0; 20.0; 98.54; 4087560.0; 96.71
-37.6; 0.0; 20.0; 97.20; 4031881.7; 96.64
-38.1; 0.0; 20.0; 97.88; 4059938.7; 96.31
-38.6; 0.0; 20.0; 97.43; 4041576.7; 96.02
-39.1; 0.0; 20.0; 97.58; 4047462.2; 95.64
-39.6; 0.0; 20.0; 97.59; 4047893.3; 95.25
-40.2; 0.0; 20.0; 96.83; 4016347.3; 94.64
-40.7; 0.0; 20.0; 95.87; 3976581.8; 93.99
-41.2; 0.0; 20.0; 94.06; 3901487.5; 93.59
-41.6; 0.0; 20.0; 94.42; 3916672.6; 93.10
-42.2; 0.0; 20.0; 93.95; 3897109.7; 92.25
-42.7; 0.0; 20.0; 92.80; 3849512.1; 91.18
-43.2; 0.0; 20.0; 91.76; 3806210.1; 90.15
-43.7; 0.0; 20.0; 90.59; 3757697.0; 89.09
-44.2; 0.0; 20.0; 89.41; 3708806.4; 88.02
-44.7; 0.0; 20.0; 88.29; 3662510.2; 86.51
-45.2; 0.0; 20.0; 86.77; 3599399.2; 85.07
-45.7; 0.0; 20.0; 85.40; 3542381.8; 83.43
-46.2; 0.0; 20.0; 83.35; 3457448.1; 81.65
-46.7; 0.0; 20.0; 80.79; 3351175.5; 79.88
-47.2; 0.0; 20.0; 78.35; 3250030.3; 77.35
-47.7; 0.0; 20.0; 76.28; 3164264.5; 75.15
-48.2; 0.0; 20.0; 73.88; 3064487.7; 72.54
-48.7; 0.0; 20.0; 71.50; 2965843.0; 69.85
-49.2; 0.0; 20.0; 67.74; 2809875.2; 66.57
-49.7; 0.0; 20.0; 64.82; 2688926.6; 63.71
-50.2; 0.0; 20.0; 61.44; 2548484.1; 60.51
-50.7; 0.0; 20.0; 57.95; 2403756.5; 57.43
-51.2; 0.0; 20.0; 55.06; 2283814.3; 54.24
-51.7; 0.0; 20.0; 51.61; 2140931.4; 50.78
-52.2; 0.0; 20.0; 48.26; 2001875.4; 47.39
-52.8; 0.0; 20.0; 44.82; 1858992.6; 43.97
-53.3; 0.0; 20.0; 41.44; 1719071.4; 40.57
-53.7; 0.0; 20.0; 38.36; 1591212.2; 37.55
-54.2; 0.0; 20.0; 35.05; 1453877.9; 34.64
-54.8; 0.0; 20.0; 32.13; 1332809.0; 31.68
-55.3; 0.0; 20.0; 29.43; 1220912.8; 28.93
-55.8; 0.0; 20.0; 26.76; 1109936.2; 26.26
-56.3; 0.0; 20.0; 24.44; 1013646.7; 23.95
-56.8; 0.0; 20.0; 22.33; 926461.1; 21.75
-57.3; 0.0; 20.0; 20.01; 830134.6; 19.70
-57.8; 0.0; 20.0; 18.11; 751330.6; 17.94
-58.3; 0.0; 20.0; 16.48; 683580.5; 16.22
-58.8; 0.0; 20.0; 14.94; 619840.2; 14.68
-59.3; 0.0; 20.0; 13.66; 566471.2; 13.36
-59.8; 0.0; 20.0; 12.30; 510136.5; 12.04
-60.3; 0.0; 20.0; 11.37; 471521.1; 11.12
-60.8; 0.0; 20.0; 10.35; 429262.9; 10.14
-61.3; 0.0; 20.0; 9.29; 385407.6; 9.26
-61.9; 0.0; 20.0; 8.59; 356334.9; 8.44
-62.3; 0.0; 20.0; 7.81; 323814.4; 7.67
-62.8; 0.0; 20.0; 7.23; 299958.3; 7.10
-63.3; 0.0; 20.0; 6.67; 276784.2; 6.51
-63.9; 0.0; 20.0; 6.09; 252516.7; 5.96
-64.4; 0.0; 20.0; 5.63; 233603.5; 5.56
-64.9; 0.0; 20.0; 5.22; 216666.0; 5.12
-65.4; 0.0; 20.0; 4.82; 200013.1; 4.76
-65.9; 0.0; 20.0; 4.46; 184992.8; 4.41
-66.4; 0.0; 20.0; 4.23; 175558.9; 4.15
-66.9; 0.0; 20.0; 3.89; 161544.9; 3.81
-67.4; 0.0; 20.0; 3.66; 151763.5; 3.58
-67.9; 0.0; 20.0; 3.49; 144847.5; 3.41
-68.4; 0.0; 20.0; 3.23; 134102.1; 3.16
-68.9; 0.0; 20.0; 2.97; 123344.8; 2.97
-69.4; 0.0; 20.0; 2.79; 115831.6; 2.75
-69.9; 0.0; 20.0; 2.62; 108860.7; 2.57
-70.4; 0.0; 20.0; 2.53; 104912.5; 2.47
-70.9; 0.0; 20.0; 2.35; 97622.8; 2.31
-71.4; 0.0; 20.0; 2.21; 91529.9; 2.17
-71.9; 0.0; 20.0; 2.10; 87198.9; 2.05
-72.4; 0.0; 20.0; 1.95; 80976.5; 1.93
-72.9; 0.0; 20.0; 1.91; 79074.8; 1.88
-73.4; 0.0; 20.0; 1.77; 73462.9; 1.75
-73.9; 0.0; 20.0; 1.73; 71561.8; 1.69
-74.4; 0.0; 20.0; 1.63; 67701.9; 1.60
-74.9; 0.0; 20.0; 1.58; 65649.2; 1.55
-75.4; 0.0; 20.0; 1.51; 62454.2; 1.47
-75.9; 0.0; 20.0; 1.41; 58354.5; 1.38
-76.4; 0.0; 20.0; 1.33; 55108.8; 1.31
-77.0; 0.0; 20.0; 1.31; 54256.4; 1.28
-77.4; 0.0; 20.0; 1.25; 52057.2; 1.24
-77.9; 0.0; 20.0; 1.20; 49658.5; 1.18
-78.4; 0.0; 20.0; 1.17; 48649.7; 1.15
-79.0; 0.0; 20.0; 1.12; 46663.7; 1.10
-79.5; 0.0; 20.0; 1.09; 45413.7; 1.07
-80.0; 0.0; 20.0; 1.05; 43665.7; 1.03
-80.5; 0.0; 20.0; 1.01; 42049.9; 1.01
-81.0; 0.0; 20.0; 1.01; 41780.9; 0.99
-81.4; 0.0; 20.0; 1.01; 41971.6; 0.99
-82.0; 0.0; 20.0; 0.95; 39402.0; 0.93
-82.5; 0.0; 20.0; 0.95; 39405.7; 0.93
-83.0; 0.0; 20.0; 0.96; 39921.0; 0.95
-83.5; 0.0; 20.0; 0.91; 37878.9; 0.89
-84.0; 0.0; 20.0; 0.89; 37113.4; 0.89
-84.5; 0.0; 20.0; 0.88; 36633.1; 0.87
-85.0; 0.0; 20.0; 0.86; 35752.9; 0.85
-85.5; 0.0; 20.0; 0.88; 36598.3; 0.87
-86.0; 0.0; 20.0; 0.86; 35756.4; 0.85
-86.5; 0.0; 20.0; 0.84; 34729.5; 0.82
-87.0; 0.0; 20.0; 0.85; 35122.9; 0.83
-87.5; 0.0; 20.0; 0.83; 34326.6; 0.81
-88.0; 0.0; 20.0; 0.80; 33258.1; 0.79
-88.5; 0.0; 20.0; 0.84; 34825.9; 0.82
-89.1; 0.0; 20.0; 0.82; 33901.9; 0.80
-89.5; 0.0; 20.0; 0.79; 32750.8; 0.77
-90.0; 0.0; 20.0; 0.78; 32215.9; 0.77
-90.6; 0.0; 20.0; 0.75; 31145.0; 0.74
-91.1; 0.0; 20.0; 0.74; 30518.0; 0.73
-91.6; 0.0; 20.0; 0.76; 31628.5; 0.75
-92.1; 0.0; 20.0; 0.72; 29777.3; 0.71
-92.6; 0.0; 20.0; 0.71; 29438.4; 0.69
-93.1; 0.0; 20.0; 0.71; 29286.8; 0.69
-93.6; 0.0; 20.0; 0.70; 28979.7; 0.68
-94.1; 0.0; 20.0; 0.70; 28862.1; 0.68
-94.6; 0.0; 20.0; 0.66; 27359.4; 0.65
-95.1; 0.0; 20.0; 0.66; 27396.9; 0.65
-95.6; 0.0; 20.0; 0.67; 27841.0; 0.66
-96.1; 0.0; 20.0; 0.64; 26713.6; 0.63
-96.6; 0.0; 20.0; 0.63; 26240.7; 0.62
-97.1; 0.0; 20.0; 0.64; 26545.9; 0.63
-97.6; 0.0; 20.0; 0.63; 25941.9; 0.61
-98.1; 0.0; 20.0; 0.61; 25363.5; 0.60
-98.6; 0.0; 20.0; 0.61; 25253.6; 0.60
-99.1; 0.0; 20.0; 0.59; 24668.8; 0.58
-99.6; 0.0; 20.0; 0.62; 25892.4; 0.61
-100.2; 0.0; 20.0; 0.59; 24506.8; 0.58
-100.7; 0.0; 20.0; 0.60; 24787.8; 0.59
-101.2; 0.0; 20.0; 0.59; 24633.7; 0.58
-101.6; 0.0; 20.0; 0.57; 23598.2; 0.55
-102.1; 0.0; 20.0; 0.56; 23177.0; 0.56
-102.7; 0.0; 20.0; 0.56; 23163.9; 0.55
-103.2; 0.0; 20.0; 0.55; 22976.1; 0.54
-103.7; 0.0; 20.0; 0.53; 22161.7; 0.52
-104.2; 0.0; 20.0; 0.58; 23944.1; 0.56
-104.7; 0.0; 20.0; 0.54; 22325.3; 0.53
-105.2; 0.0; 20.0; 0.54; 22278.8; 0.53
-105.7; 0.0; 20.0; 0.51; 21301.2; 0.51
-106.2; 0.0; 20.0; 0.53; 21814.4; 0.52
-106.7; 0.0; 20.0; 0.52; 21465.5; 0.51
-107.2; 0.0; 20.0; 0.54; 22252.4; 0.53
-107.7; 0.0; 20.0; 0.51; 21203.0; 0.50
-108.2; 0.0; 20.0; 0.49; 20511.1; 0.48
-108.7; 0.0; 20.0; 0.50; 20631.4; 0.49
-109.2; 0.0; 20.0; 0.49; 20395.5; 0.49
-109.7; 0.0; 20.0; 0.50; 20731.8; 0.49
-110.2; 0.0; 20.0; 0.48; 19919.3; 0.47
-110.7; 0.0; 20.0; 0.47; 19680.0; 0.47
-111.2; 0.0; 20.0; 0.47; 19540.4; 0.46
-111.7; 0.0; 20.0; 0.47; 19464.0; 0.46
-112.3; 0.0; 20.0; 0.48; 19804.9; 0.47
-112.8; 0.0; 20.0; 0.49; 20250.7; 0.48
-113.3; 0.0; 20.0; 0.46; 19219.4; 0.45
-113.8; 0.0; 20.0; 0.46; 19267.7; 0.46
-114.2; 0.0; 20.0; 0.45; 18681.1; 0.44
-114.8; 0.0; 20.0; 0.45; 18566.4; 0.44
-115.3; 0.0; 20.0; 0.45; 18742.3; 0.44
-115.8; 0.0; 20.0; 0.44; 18349.4; 0.43
-116.3; 0.0; 20.0; 0.43; 17962.9; 0.42
-116.8; 0.0; 20.0; 0.44; 18098.0; 0.43
-117.3; 0.0; 20.0; 0.41; 17169.9; 0.41
-117.8; 0.0; 20.0; 0.43; 17658.9; 0.42
-118.3; 0.0; 20.0; 0.43; 17712.5; 0.42
-118.8; 0.0; 20.0; 0.44; 18048.2; 0.43
-119.3; 0.0; 20.0; 0.42; 17440.1; 0.41
-119.8; 0.0; 20.0; 0.41; 16856.3; 0.40
-120.3; 0.0; 20.0; 0.41; 16807.3; 0.40
-120.8; 0.0; 20.0; 0.40; 16704.1; 0.40
-121.3; 0.0; 20.0; 0.41; 16799.6; 0.40
-121.9; 0.0; 20.0; 0.38; 15841.6; 0.37
-122.4; 0.0; 20.0; 0.39; 16119.0; 0.38
-122.8; 0.0; 20.0; 0.38; 15919.7; 0.37
-123.3; 0.0; 20.0; 0.37; 15435.7; 0.37
-123.9; 0.0; 20.0; 0.39; 16311.1; 0.39
-124.4; 0.0; 20.0; 0.41; 16874.3; 0.40
-124.9; 0.0; 20.0; 0.36; 14995.4; 0.36
-125.4; 0.0; 20.0; 0.37; 15506.6; 0.37
-125.9; 0.0; 20.0; 0.39; 16198.5; 0.38
-126.4; 0.0; 20.0; 0.38; 15746.9; 0.37
-126.9; 0.0; 20.0; 0.37; 15540.9; 0.37
-127.4; 0.0; 20.0; 0.38; 15903.5; 0.38
-127.9; 0.0; 20.0; 0.38; 15727.0; 0.38
-128.4; 0.0; 20.0; 0.37; 15193.5; 0.36
-128.9; 0.0; 20.0; 0.36; 14852.8; 0.35
-129.4; 0.0; 20.0; 0.36; 15101.5; 0.36
-129.9; 0.0; 20.0; 0.37; 15283.5; 0.36
-130.4; 0.0; 20.0; 0.36; 14964.7; 0.35
-131.0; 0.0; 20.0; 0.34; 14162.9; 0.34
-131.4; 0.0; 20.0; 0.34; 14120.4; 0.33
-131.9; 0.0; 20.0; 0.34; 14297.1; 0.34
-132.4; 0.0; 20.0; 0.33; 13893.0; 0.33
-132.9; 0.0; 20.0; 0.34; 13929.3; 0.33
-133.4; 0.0; 20.0; 0.36; 14977.1; 0.35
-134.0; 0.0; 20.0; 0.34; 14295.8; 0.34
-134.4; 0.0; 20.0; 0.35; 14356.4; 0.34
-135.0; 0.0; 20.0; 0.33; 13676.3; 0.32
-135.5; 0.0; 20.0; 0.35; 14314.9; 0.34
-136.0; 0.0; 20.0; 0.35; 14376.5; 0.34
-136.5; 0.0; 20.0; 0.34; 13992.0; 0.33
-137.0; 0.0; 20.0; 0.34; 14200.8; 0.34
-137.5; 0.0; 20.0; 0.35; 14667.8; 0.35
-138.0; 0.0; 20.0; 0.34; 14177.9; 0.34
-138.5; 0.0; 20.0; 0.35; 14457.5; 0.35
-139.0; 0.0; 20.0; 0.35; 14408.7; 0.34
-139.5; 0.0; 20.0; 0.34; 14205.3; 0.34
-140.0; 0.0; 20.0; 0.34; 14043.6; 0.33
-140.5; 0.0; 20.0; 0.33; 13555.9; 0.32
-141.0; 0.0; 20.0; 0.34; 14048.5; 0.33
-141.5; 0.0; 20.0; 0.35; 14396.8; 0.34
-142.0; 0.0; 20.0; 0.36; 15024.8; 0.36
-142.6; 0.0; 20.0; 0.33; 13832.1; 0.33
-143.0; 0.0; 20.0; 0.34; 14004.0; 0.33
-143.5; 0.0; 20.0; 0.35; 14539.8; 0.34
-144.0; 0.0; 20.0; 0.35; 14433.7; 0.34
-144.5; 0.0; 20.0; 0.36; 14769.5; 0.35
-145.1; 0.0; 20.0; 0.35; 14698.4; 0.35
-145.6; 0.0; 20.0; 0.36; 14962.0; 0.35
-146.1; 0.0; 20.0; 0.36; 14761.6; 0.35
-146.6; 0.0; 20.0; 0.35; 14533.8; 0.35
-147.1; 0.0; 20.0; 0.36; 15039.0; 0.35
-147.6; 0.0; 20.0; 0.35; 14458.6; 0.34
-148.1; 0.0; 20.0; 0.36; 14830.4; 0.35
-148.6; 0.0; 20.0; 0.37; 15241.4; 0.36
-149.1; 0.0; 20.0; 0.36; 15010.6; 0.35
-149.6; 0.0; 20.0; 0.37; 15341.9; 0.37
-150.1; 0.0; 20.0; 0.36; 14878.8; 0.35
-150.6; 0.0; 20.0; 0.38; 15583.1; 0.37
-151.1; 0.0; 20.0; 0.37; 15285.1; 0.36
-151.6; 0.0; 20.0; 0.37; 15532.7; 0.37
-152.1; 0.0; 20.0; 0.38; 15627.9; 0.37
-152.6; 0.0; 20.0; 0.39; 16093.4; 0.38
-153.1; 0.0; 20.0; 0.36; 15049.8; 0.36
-153.6; 0.0; 20.0; 0.38; 15568.0; 0.37
-154.1; 0.0; 20.0; 0.39; 16080.5; 0.38
-154.7; 0.0; 20.0; 0.39; 16038.2; 0.38
-155.2; 0.0; 20.0; 0.37; 15409.7; 0.36
-155.7; 0.0; 20.0; 0.39; 16149.1; 0.38
-156.2; 0.0; 20.0; 0.36; 15104.8; 0.36
-156.7; 0.0; 20.0; 0.38; 15919.7; 0.38
-157.2; 0.0; 20.0; 0.38; 15832.2; 0.38
-157.7; 0.0; 20.0; 0.37; 15284.2; 0.36
-158.2; 0.0; 20.0; 0.37; 15474.9; 0.37
-158.7; 0.0; 20.0; 0.38; 15727.0; 0.37
-159.2; 0.0; 20.0; 0.39; 16174.3; 0.38
-159.7; 0.0; 20.0; 0.36; 15058.0; 0.36
-160.2; 0.0; 20.0; 0.36; 15058.3; 0.36
-160.8; 0.0; 20.0; 0.40; 16702.4; 0.39
-161.3; 0.0; 20.0; 0.38; 15724.0; 0.37
-161.7; 0.0; 20.0; 0.38; 15961.1; 0.38
-162.2; 0.0; 20.0; 0.38; 15649.8; 0.37
-162.7; 0.0; 20.0; 0.37; 15403.8; 0.36
-163.3; 0.0; 20.0; 0.37; 15161.8; 0.36
-163.8; 0.0; 20.0; 0.38; 15876.8; 0.38
-164.3; 0.0; 20.0; 0.39; 16285.7; 0.39
-164.8; 0.0; 20.0; 0.39; 16130.1; 0.38
-165.3; 0.0; 20.0; 0.39; 16020.8; 0.38
-165.8; 0.0; 20.0; 0.37; 15282.3; 0.36
-166.3; 0.0; 20.0; 0.38; 15713.6; 0.37
-166.8; 0.0; 20.0; 0.37; 15267.0; 0.36
-167.3; 0.0; 20.0; 0.37; 15493.1; 0.37
-167.8; 0.0; 20.0; 0.36; 15000.9; 0.36
-168.3; 0.0; 20.0; 0.36; 15132.6; 0.36
-168.8; 0.0; 20.0; 0.37; 15461.4; 0.37
-169.3; 0.0; 20.0; 0.38; 15675.6; 0.37
-169.8; 0.0; 20.0; 0.36; 15121.6; 0.36
-170.3; 0.0; 20.0; 0.36; 14897.1; 0.35
-170.8; 0.0; 20.0; 0.38; 15793.2; 0.37
-171.3; 0.0; 20.0; 0.35; 14564.1; 0.34
-171.8; 0.0; 20.0; 0.34; 14308.4; 0.34
-172.3; 0.0; 20.0; 0.36; 15000.6; 0.36
-172.9; 0.0; 20.0; 0.35; 14486.2; 0.34
-173.4; 0.0; 20.0; 0.36; 14904.2; 0.35
-173.9; 0.0; 20.0; 0.37; 15369.4; 0.36
-174.3; 0.0; 20.0; 0.34; 14065.2; 0.33
-174.8; 0.0; 20.0; 0.36; 15049.8; 0.35
-175.4; 0.0; 20.0; 0.34; 14290.1; 0.34
-175.9; 0.0; 20.0; 0.35; 14697.3; 0.35
-176.4; 0.0; 20.0; 0.35; 14467.5; 0.34
-176.9; 0.0; 20.0; 0.34; 14222.6; 0.34
-177.4; 0.0; 20.0; 0.35; 14559.2; 0.35
-177.9; 0.0; 20.0; 0.35; 14590.8; 0.35
-178.5; 0.0; 20.0; 0.34; 14265.7; 0.34


