Measurement time:; 2020-12-10 10:36:03 AM
0.8; 0.0; 20.0; 101.30; 4179370.7; 95.42
0.3; 0.0; 20.0; 102.09; 4211618.7; 95.27
-0.2; 0.0; 20.0; 100.91; 4163090.6; 95.36
-0.7; 0.0; 20.0; 100.63; 4151396.9; 95.26
-1.2; 0.0; 20.0; 101.00; 4166844.0; 95.27
-1.8; 0.0; 20.0; 101.63; 4192847.1; 95.19
-2.2; 0.0; 20.0; 101.81; 4200196.8; 95.37
-2.7; 0.0; 20.0; 100.10; 4129585.9; 95.28
-3.2; 0.0; 20.0; 101.00; 4166960.7; 95.19
-3.8; 0.0; 20.0; 101.54; 4188863.9; 95.42
-4.3; 0.0; 20.0; 101.55; 4189333.3; 95.19
-4.8; 0.0; 20.0; 100.58; 4149495.8; 95.14
-5.3; 0.0; 20.0; 100.29; 4137507.9; 95.26
-5.8; 0.0; 20.0; 101.41; 4183660.7; 95.23
-6.3; 0.0; 20.0; 102.10; 4212375.0; 95.35
-6.8; 0.0; 20.0; 99.87; 4120230.6; 95.30
-7.3; 0.0; 20.0; 100.99; 4166175.1; 95.29
-7.8; 0.0; 20.0; 101.54; 4188948.2; 95.28
-8.3; 0.0; 20.0; 101.49; 4187021.6; 95.40
-8.8; 0.0; 20.0; 101.55; 4189489.3; 95.36
-9.3; 0.0; 20.0; 100.48; 4145285.0; 95.29
-9.8; 0.0; 20.0; 100.80; 4158333.1; 95.28
-10.3; 0.0; 20.0; 101.06; 4169190.8; 95.18
-10.8; 0.0; 20.0; 101.53; 4188716.6; 95.23
-11.3; 0.0; 20.0; 101.93; 4205157.4; 95.23
-11.8; 0.0; 20.0; 99.75; 4115345.3; 95.10
-12.3; 0.0; 20.0; 100.94; 4164247.0; 95.30
-12.8; 0.0; 20.0; 101.28; 4178283.3; 95.15
-13.4; 0.0; 20.0; 101.29; 4178823.2; 94.95
-13.8; 0.0; 20.0; 101.16; 4173537.8; 95.15
-14.3; 0.0; 20.0; 100.15; 4131704.9; 94.98
-14.8; 0.0; 20.0; 100.71; 4154667.8; 95.18
-15.3; 0.0; 20.0; 101.62; 4192528.1; 95.14
-15.9; 0.0; 20.0; 101.47; 4186007.4; 94.90
-16.4; 0.0; 20.0; 99.79; 4116782.0; 95.15
-16.9; 0.0; 20.0; 100.73; 4155487.5; 95.28
-17.4; 0.0; 20.0; 101.12; 4171628.9; 95.06
-17.9; 0.0; 20.0; 101.48; 4186695.7; 95.07
-18.4; 0.0; 20.0; 101.27; 4177728.1; 95.14
-18.9; 0.0; 20.0; 99.92; 4122422.9; 94.93
-19.4; 0.0; 20.0; 101.03; 4168116.3; 94.96
-19.9; 0.0; 20.0; 100.75; 4156512.4; 94.95
-20.4; 0.0; 20.0; 101.39; 4182884.7; 95.15
-20.9; 0.0; 20.0; 101.15; 4172876.0; 95.07
-21.4; 0.0; 20.0; 100.38; 4141133.4; 95.38
-21.9; 0.0; 20.0; 100.99; 4166450.9; 95.42
-22.4; 0.0; 20.0; 101.12; 4171795.2; 95.00
-22.9; 0.0; 20.0; 101.09; 4170579.7; 94.80
-23.4; 0.0; 20.0; 101.26; 4177358.1; 95.07
-23.9; 0.0; 20.0; 100.15; 4131773.2; 94.89
-24.4; 0.0; 20.0; 100.71; 4154635.3; 95.08
-24.9; 0.0; 20.0; 101.35; 4181025.9; 95.19
-25.5; 0.0; 20.0; 101.50; 4187220.0; 95.09
-26.0; 0.0; 20.0; 101.12; 4171899.5; 95.10
-26.5; 0.0; 20.0; 99.49; 4104511.9; 94.95
-27.0; 0.0; 20.0; 100.84; 4160056.7; 95.03
-27.4; 0.0; 20.0; 101.68; 4194790.9; 94.97
-28.0; 0.0; 20.0; 101.14; 4172649.3; 95.08
-28.5; 0.0; 20.0; 99.57; 4107713.2; 94.84
-29.0; 0.0; 20.0; 100.49; 4145778.3; 94.92
-29.5; 0.0; 20.0; 101.31; 4179455.4; 95.09
-30.0; 0.0; 20.0; 101.67; 4194480.8; 94.89
-30.5; 0.0; 20.0; 99.33; 4097917.4; 94.77
-31.0; 0.0; 20.0; 100.36; 4140568.1; 94.80
-31.5; 0.0; 20.0; 100.97; 4165412.6; 94.84
-32.0; 0.0; 20.0; 101.36; 4181747.5; 94.84
-32.5; 0.0; 20.0; 100.32; 4138685.3; 94.62
-33.0; 0.0; 20.0; 99.68; 4112133.2; 94.76
-33.5; 0.0; 20.0; 101.03; 4167929.5; 94.57
-34.1; 0.0; 20.0; 100.91; 4162888.3; 94.73
-34.6; 0.0; 20.0; 100.56; 4148741.2; 94.63
-35.1; 0.0; 20.0; 99.26; 4095168.1; 94.66
-35.6; 0.0; 20.0; 100.06; 4127959.5; 94.54
-36.1; 0.0; 20.0; 100.66; 4152920.2; 94.36
-36.6; 0.0; 20.0; 101.39; 4182816.9; 94.55
-37.1; 0.0; 20.0; 99.69; 4112683.6; 94.54
-37.6; 0.0; 20.0; 99.68; 4112148.5; 94.27
-38.1; 0.0; 20.0; 99.79; 4117073.0; 94.18
-38.6; 0.0; 20.0; 100.36; 4140341.3; 94.04
-39.1; 0.0; 20.0; 99.80; 4117401.1; 94.11
-39.6; 0.0; 20.0; 98.70; 4071787.9; 93.90
-40.1; 0.0; 20.0; 100.24; 4135357.7; 93.86
-40.6; 0.0; 20.0; 100.11; 4130089.7; 93.86
-41.1; 0.0; 20.0; 99.83; 4118331.7; 93.66
-41.6; 0.0; 20.0; 98.40; 4059546.9; 93.43
-42.1; 0.0; 20.0; 98.58; 4066891.2; 93.01
-42.6; 0.0; 20.0; 98.62; 4068463.3; 92.84
-43.1; 0.0; 20.0; 99.03; 4085470.2; 92.78
-43.6; 0.0; 20.0; 98.60; 4067664.1; 92.36
-44.1; 0.0; 20.0; 96.59; 3984661.0; 91.88
-44.6; 0.0; 20.0; 96.56; 3983703.3; 91.59
-45.1; 0.0; 20.0; 96.35; 3975097.0; 90.56
-45.6; 0.0; 20.0; 96.27; 3971699.0; 89.71
-46.1; 0.0; 20.0; 93.80; 3869860.7; 88.97
-46.7; 0.0; 20.0; 92.75; 3826232.6; 87.53
-47.1; 0.0; 20.0; 90.88; 3749309.4; 85.84
-47.7; 0.0; 20.0; 88.93; 3668975.2; 83.66
-48.1; 0.0; 20.0; 87.18; 3596787.4; 81.33
-48.6; 0.0; 20.0; 81.96; 3381477.6; 78.21
-49.2; 0.0; 20.0; 79.42; 3276525.4; 74.65
-49.7; 0.0; 20.0; 74.92; 3090964.3; 70.74
-50.2; 0.0; 20.0; 70.63; 2913844.0; 66.07
-50.7; 0.0; 20.0; 65.62; 2707201.1; 61.37
-51.2; 0.0; 20.0; 58.73; 2422745.8; 56.02
-51.7; 0.0; 20.0; 53.65; 2213421.1; 50.57
-52.2; 0.0; 20.0; 47.65; 1965963.4; 44.78
-52.7; 0.0; 20.0; 41.86; 1726838.6; 39.10
-53.2; 0.0; 20.0; 36.24; 1494971.2; 34.11
-53.7; 0.0; 20.0; 31.07; 1281860.1; 29.50
-54.2; 0.0; 20.0; 26.96; 1112447.2; 25.38
-54.7; 0.0; 20.0; 23.14; 954492.5; 21.64
-55.2; 0.0; 20.0; 19.37; 799028.5; 18.34
-55.7; 0.0; 20.0; 16.36; 675136.6; 15.54
-56.2; 0.0; 20.0; 14.15; 583778.1; 13.32
-56.7; 0.0; 20.0; 12.37; 510311.7; 11.61
-57.2; 0.0; 20.0; 11.04; 455474.4; 10.27
-57.7; 0.0; 20.0; 9.47; 390485.1; 9.03
-58.3; 0.0; 20.0; 8.52; 351574.3; 8.05
-58.8; 0.0; 20.0; 7.76; 320056.7; 7.31
-59.2; 0.0; 20.0; 7.20; 296983.2; 6.74
-59.7; 0.0; 20.0; 6.63; 273727.6; 6.22
-60.3; 0.0; 20.0; 6.02; 248155.6; 5.75
-60.8; 0.0; 20.0; 5.84; 240750.9; 5.47
-61.3; 0.0; 20.0; 5.52; 227648.3; 5.18
-61.8; 0.0; 20.0; 5.22; 215370.6; 4.89
-62.3; 0.0; 20.0; 5.00; 206083.3; 4.70
-62.8; 0.0; 20.0; 4.77; 196688.8; 4.54
-63.3; 0.0; 20.0; 4.69; 193354.9; 4.42
-63.8; 0.0; 20.0; 4.58; 189017.9; 4.29
-64.3; 0.0; 20.0; 4.47; 184489.8; 4.18
-64.8; 0.0; 20.0; 4.37; 180289.8; 4.12
-65.3; 0.0; 20.0; 4.20; 173216.8; 4.01
-65.8; 0.0; 20.0; 4.21; 173521.2; 3.95
-66.3; 0.0; 20.0; 4.06; 167692.5; 3.82
-66.8; 0.0; 20.0; 3.96; 163307.3; 3.71
-67.3; 0.0; 20.0; 3.92; 161585.8; 3.65
-67.8; 0.0; 20.0; 3.78; 156030.5; 3.59
-68.3; 0.0; 20.0; 3.71; 153088.0; 3.52
-68.8; 0.0; 20.0; 3.70; 152769.4; 3.47
-69.3; 0.0; 20.0; 3.66; 150868.2; 3.42
-69.8; 0.0; 20.0; 3.51; 144919.7; 3.33
-70.4; 0.0; 20.0; 3.46; 142864.7; 3.28
-70.9; 0.0; 20.0; 3.46; 142625.9; 3.26
-71.3; 0.0; 20.0; 3.44; 142093.1; 3.23
-71.8; 0.0; 20.0; 3.37; 138834.3; 3.14
-72.3; 0.0; 20.0; 3.22; 132948.3; 3.08
-72.9; 0.0; 20.0; 3.25; 133907.4; 3.05
-73.4; 0.0; 20.0; 3.21; 132475.6; 3.02
-73.9; 0.0; 20.0; 3.12; 128907.4; 2.94
-74.4; 0.0; 20.0; 3.12; 128658.5; 2.92
-74.9; 0.0; 20.0; 3.08; 126989.2; 2.90
-75.4; 0.0; 20.0; 3.06; 126206.1; 2.90
-75.9; 0.0; 20.0; 3.00; 123633.3; 2.80
-76.4; 0.0; 20.0; 2.94; 121411.4; 2.76
-76.9; 0.0; 20.0; 2.91; 120091.4; 2.73
-77.4; 0.0; 20.0; 2.84; 117099.1; 2.69
-77.9; 0.0; 20.0; 2.78; 114580.5; 2.64
-78.4; 0.0; 20.0; 2.80; 115631.2; 2.63
-78.9; 0.0; 20.0; 2.84; 117000.5; 2.64
-79.4; 0.0; 20.0; 2.74; 112975.2; 2.59
-79.9; 0.0; 20.0; 2.67; 110219.0; 2.53
-80.4; 0.0; 20.0; 2.68; 110398.0; 2.53
-80.9; 0.0; 20.0; 2.70; 111325.4; 2.52
-81.4; 0.0; 20.0; 2.67; 110094.1; 2.48
-81.9; 0.0; 20.0; 2.57; 105998.7; 2.45
-82.5; 0.0; 20.0; 2.57; 105850.4; 2.42
-83.0; 0.0; 20.0; 2.57; 106121.8; 2.42
-83.5; 0.0; 20.0; 2.57; 106227.3; 2.42
-84.0; 0.0; 20.0; 2.53; 104236.3; 2.37
-84.5; 0.0; 20.0; 2.47; 102084.5; 2.35
-85.0; 0.0; 20.0; 2.46; 101573.4; 2.31
-85.5; 0.0; 20.0; 2.42; 99677.2; 2.26
-86.0; 0.0; 20.0; 2.48; 102304.6; 2.32
-86.5; 0.0; 20.0; 2.46; 101284.3; 2.34
-87.0; 0.0; 20.0; 2.41; 99254.5; 2.27
-87.5; 0.0; 20.0; 2.40; 99188.1; 2.25
-88.0; 0.0; 20.0; 2.39; 98466.5; 2.23
-88.5; 0.0; 20.0; 2.31; 95359.1; 2.19
-89.0; 0.0; 20.0; 2.25; 92979.2; 2.13
-89.5; 0.0; 20.0; 2.27; 93533.2; 2.13
-90.0; 0.0; 20.0; 2.24; 92331.1; 2.10
-90.5; 0.0; 20.0; 2.25; 92782.3; 2.12
-91.0; 0.0; 20.0; 2.20; 90585.4; 2.07
-91.6; 0.0; 20.0; 2.17; 89495.8; 2.05
-92.1; 0.0; 20.0; 2.14; 88430.9; 2.02
-92.6; 0.0; 20.0; 2.12; 87581.4; 1.99
-93.1; 0.0; 20.0; 2.07; 85319.4; 1.93
-93.6; 0.0; 20.0; 1.97; 81382.8; 1.89
-94.1; 0.0; 20.0; 1.99; 82243.3; 1.88
-94.6; 0.0; 20.0; 1.99; 82043.0; 1.87
-95.1; 0.0; 20.0; 1.95; 80252.2; 1.83
-95.6; 0.0; 20.0; 1.94; 80087.2; 1.83
-96.1; 0.0; 20.0; 1.86; 76917.7; 1.76
-96.6; 0.0; 20.0; 1.84; 75913.4; 1.74
-97.1; 0.0; 20.0; 1.87; 77352.4; 1.76
-97.6; 0.0; 20.0; 1.85; 76122.4; 1.73
-98.1; 0.0; 20.0; 1.78; 73585.9; 1.68
-98.6; 0.0; 20.0; 1.78; 73625.5; 1.70
-99.1; 0.0; 20.0; 1.75; 72096.8; 1.65
-99.6; 0.0; 20.0; 1.75; 72210.6; 1.64
-100.1; 0.0; 20.0; 1.73; 71191.6; 1.62
-100.6; 0.0; 20.0; 1.72; 71038.8; 1.62
-101.1; 0.0; 20.0; 1.67; 68864.0; 1.57
-101.6; 0.0; 20.0; 1.62; 66986.4; 1.54
-102.1; 0.0; 20.0; 1.64; 67684.9; 1.55
-102.6; 0.0; 20.0; 1.61; 66387.4; 1.52
-103.1; 0.0; 20.0; 1.57; 64676.4; 1.47
-103.6; 0.0; 20.0; 1.57; 64830.1; 1.47
-104.2; 0.0; 20.0; 1.52; 62692.1; 1.44
-104.7; 0.0; 20.0; 1.54; 63495.1; 1.45
-105.1; 0.0; 20.0; 1.50; 61972.4; 1.42
-105.6; 0.0; 20.0; 1.50; 62035.1; 1.41
-106.2; 0.0; 20.0; 1.48; 60941.7; 1.38
-106.7; 0.0; 20.0; 1.46; 60235.9; 1.39
-107.2; 0.0; 20.0; 1.42; 58728.9; 1.35
-107.7; 0.0; 20.0; 1.42; 58785.9; 1.34
-108.2; 0.0; 20.0; 1.42; 58608.0; 1.33
-108.7; 0.0; 20.0; 1.37; 56571.5; 1.29
-109.2; 0.0; 20.0; 1.33; 54940.3; 1.27
-109.7; 0.0; 20.0; 1.35; 55744.4; 1.27
-110.2; 0.0; 20.0; 1.33; 54808.3; 1.25
-110.7; 0.0; 20.0; 1.35; 55619.4; 1.26
-111.2; 0.0; 20.0; 1.30; 53798.0; 1.22
-111.7; 0.0; 20.0; 1.30; 53557.0; 1.24
-112.2; 0.0; 20.0; 1.29; 53173.1; 1.21
-112.7; 0.0; 20.0; 1.25; 51625.0; 1.18
-113.2; 0.0; 20.0; 1.29; 53297.0; 1.21
-113.7; 0.0; 20.0; 1.26; 51969.1; 1.18
-114.2; 0.0; 20.0; 1.24; 51339.7; 1.18
-114.7; 0.0; 20.0; 1.20; 49666.5; 1.13
-115.3; 0.0; 20.0; 1.19; 49078.8; 1.12
-115.7; 0.0; 20.0; 1.18; 48652.7; 1.10
-116.3; 0.0; 20.0; 1.17; 48362.7; 1.10
-116.7; 0.0; 20.0; 1.10; 45531.8; 1.05
-117.2; 0.0; 20.0; 1.15; 47527.8; 1.08
-117.7; 0.0; 20.0; 1.13; 46582.6; 1.06
-118.3; 0.0; 20.0; 1.11; 45971.6; 1.04
-118.8; 0.0; 20.0; 1.10; 45366.5; 1.04
-119.3; 0.0; 20.0; 1.09; 44929.4; 1.03
-119.8; 0.0; 20.0; 1.07; 43976.8; 1.01
-120.2; 0.0; 20.0; 1.11; 45864.1; 1.04
-120.8; 0.0; 20.0; 1.10; 45344.1; 1.03
-121.3; 0.0; 20.0; 1.06; 43771.0; 1.01
-121.8; 0.0; 20.0; 1.04; 42997.3; 0.99
-122.3; 0.0; 20.0; 1.06; 43646.5; 0.99
-122.8; 0.0; 20.0; 1.04; 42944.8; 0.98
-123.2; 0.0; 20.0; 1.03; 42640.5; 0.96
-123.7; 0.0; 20.0; 1.02; 41949.2; 0.96
-124.3; 0.0; 20.0; 1.01; 41620.2; 0.95
-124.8; 0.0; 20.0; 1.04; 42892.7; 0.98
-125.3; 0.0; 20.0; 1.04; 42869.5; 0.98
-125.8; 0.0; 20.0; 1.03; 42354.3; 0.97
-126.3; 0.0; 20.0; 0.99; 41003.6; 0.94
-126.8; 0.0; 20.0; 0.99; 40914.7; 0.93
-127.3; 0.0; 20.0; 1.00; 41093.3; 0.94
-127.8; 0.0; 20.0; 0.99; 40983.8; 0.93
-128.3; 0.0; 20.0; 0.98; 40258.2; 0.92
-128.8; 0.0; 20.0; 0.97; 39871.9; 0.92
-129.3; 0.0; 20.0; 0.98; 40411.0; 0.92
-129.8; 0.0; 20.0; 0.97; 40194.1; 0.91
-130.3; 0.0; 20.0; 0.99; 40989.6; 0.93
-130.9; 0.0; 20.0; 0.96; 39772.8; 0.91
-131.4; 0.0; 20.0; 0.93; 38223.3; 0.88
-131.9; 0.0; 20.0; 0.98; 40488.7; 0.92
-132.4; 0.0; 20.0; 0.95; 39341.7; 0.89
-132.9; 0.0; 20.0; 0.96; 39458.2; 0.90
-133.4; 0.0; 20.0; 0.92; 38005.0; 0.88
-133.9; 0.0; 20.0; 0.91; 37613.8; 0.86
-134.4; 0.0; 20.0; 0.91; 37695.2; 0.85
-134.9; 0.0; 20.0; 0.93; 38562.9; 0.88
-135.4; 0.0; 20.0; 0.91; 37521.4; 0.86
-135.9; 0.0; 20.0; 0.90; 37185.0; 0.85
-136.4; 0.0; 20.0; 0.92; 37943.8; 0.86
-136.9; 0.0; 20.0; 0.93; 38200.7; 0.87
-137.4; 0.0; 20.0; 0.92; 37986.3; 0.86
-137.9; 0.0; 20.0; 0.91; 37534.9; 0.86
-138.4; 0.0; 20.0; 0.90; 37083.4; 0.85
-138.9; 0.0; 20.0; 0.92; 37748.7; 0.86
-139.4; 0.0; 20.0; 0.91; 37717.9; 0.86
-139.9; 0.0; 20.0; 0.91; 37366.5; 0.85
-140.4; 0.0; 20.0; 0.90; 37111.8; 0.86
-140.9; 0.0; 20.0; 0.89; 36891.6; 0.84
-141.4; 0.0; 20.0; 0.89; 36565.7; 0.83
-141.9; 0.0; 20.0; 0.89; 36550.5; 0.84
-142.4; 0.0; 20.0; 0.88; 36322.8; 0.83
-142.9; 0.0; 20.0; 0.88; 36406.3; 0.83
-143.4; 0.0; 20.0; 0.89; 36922.7; 0.84
-143.9; 0.0; 20.0; 0.90; 37116.0; 0.84
-144.4; 0.0; 20.0; 0.91; 37645.0; 0.86
-144.9; 0.0; 20.0; 0.90; 37084.9; 0.86
-145.5; 0.0; 20.0; 0.89; 36514.0; 0.83
-146.0; 0.0; 20.0; 0.87; 35980.8; 0.82
-146.5; 0.0; 20.0; 0.90; 37295.1; 0.84
-147.0; 0.0; 20.0; 0.90; 36977.2; 0.85
-147.5; 0.0; 20.0; 0.91; 37582.2; 0.87
-148.0; 0.0; 20.0; 0.88; 36370.1; 0.83
-148.5; 0.0; 20.0; 0.91; 37675.6; 0.85
-149.0; 0.0; 20.0; 0.90; 37107.8; 0.84
-149.5; 0.0; 20.0; 0.86; 35557.1; 0.82
-150.0; 0.0; 20.0; 0.89; 36712.3; 0.84
-150.5; 0.0; 20.0; 0.89; 36914.1; 0.84
-151.0; 0.0; 20.0; 0.88; 36341.8; 0.82
-151.5; 0.0; 20.0; 0.88; 36449.9; 0.83
-152.0; 0.0; 20.0; 0.88; 36401.9; 0.84
-152.5; 0.0; 20.0; 0.90; 37095.8; 0.85
-153.0; 0.0; 20.0; 0.85; 35073.3; 0.80
-153.5; 0.0; 20.0; 0.88; 36421.2; 0.83
-154.0; 0.0; 20.0; 0.84; 34462.5; 0.79
-154.6; 0.0; 20.0; 0.89; 36652.4; 0.84
-155.1; 0.0; 20.0; 0.88; 36304.5; 0.83
-155.6; 0.0; 20.0; 0.86; 35523.6; 0.81
-156.1; 0.0; 20.0; 0.89; 36538.1; 0.83
-156.5; 0.0; 20.0; 0.85; 34908.5; 0.80
-157.1; 0.0; 20.0; 0.87; 35686.3; 0.81
-157.6; 0.0; 20.0; 0.90; 37088.2; 0.84
-158.1; 0.0; 20.0; 0.88; 36452.3; 0.83
-158.6; 0.0; 20.0; 0.87; 35694.8; 0.82
-159.1; 0.0; 20.0; 0.85; 35137.6; 0.81
-159.6; 0.0; 20.0; 0.89; 36762.0; 0.83
-160.1; 0.0; 20.0; 0.88; 36128.6; 0.82
-160.6; 0.0; 20.0; 0.87; 35901.9; 0.83
-161.1; 0.0; 20.0; 0.87; 35898.2; 0.82
-161.6; 0.0; 20.0; 0.87; 36083.9; 0.82
-162.1; 0.0; 20.0; 0.89; 36802.4; 0.83
-162.6; 0.0; 20.0; 0.86; 35307.4; 0.81
-163.2; 0.0; 20.0; 0.85; 35247.9; 0.81
-163.7; 0.0; 20.0; 0.85; 34956.4; 0.80
-164.2; 0.0; 20.0; 0.84; 34646.5; 0.79
-164.6; 0.0; 20.0; 0.85; 35258.6; 0.80
-165.1; 0.0; 20.0; 0.87; 35965.5; 0.82
-165.6; 0.0; 20.0; 0.86; 35460.3; 0.81
-166.2; 0.0; 20.0; 0.84; 34783.9; 0.79
-166.7; 0.0; 20.0; 0.88; 36166.5; 0.82
-167.2; 0.0; 20.0; 0.86; 35310.9; 0.80
-167.7; 0.0; 20.0; 0.87; 35752.7; 0.82
-168.2; 0.0; 20.0; 0.85; 35120.8; 0.81
-168.7; 0.0; 20.0; 0.85; 35163.6; 0.80
-169.2; 0.0; 20.0; 0.86; 35614.3; 0.81
-169.7; 0.0; 20.0; 0.84; 34707.9; 0.79
-170.2; 0.0; 20.0; 0.87; 35881.8; 0.82
-170.7; 0.0; 20.0; 0.87; 35924.9; 0.83
-171.2; 0.0; 20.0; 0.86; 35303.6; 0.80
-171.7; 0.0; 20.0; 0.85; 34972.0; 0.79
-172.2; 0.0; 20.0; 0.84; 34592.2; 0.79
-172.7; 0.0; 20.0; 0.84; 34810.6; 0.80
-173.2; 0.0; 20.0; 0.85; 34998.9; 0.80
-173.7; 0.0; 20.0; 0.84; 34595.1; 0.78
-174.2; 0.0; 20.0; 0.86; 35332.9; 0.80
-174.7; 0.0; 20.0; 0.84; 34613.1; 0.80
-175.2; 0.0; 20.0; 0.83; 34096.7; 0.78
-175.8; 0.0; 20.0; 0.82; 33656.5; 0.77
-176.3; 0.0; 20.0; 0.85; 34895.1; 0.79
-176.7; 0.0; 20.0; 0.84; 34560.3; 0.78
-177.2; 0.0; 20.0; 0.83; 34322.7; 0.79
-177.7; 0.0; 20.0; 0.82; 33829.1; 0.77
-178.5; 0.0; 20.0; 0.83; 34065.5; 0.77


