Measurement time:; 2020-12-09 2:38:40 PM
Radiation device:; Varian TrueBeam Accelerator
Energy:; 9 MeV 
Controller:; CCU
Measurement device:; SMARTSCAN (48*48*41)
Field detector:; EFD3G Diode
Reference detector:; CC 13
SAD:; 1000 mm
SSD:; 1000 mm
Field size:; 40 x 40 mm
Gantry angle:; 0
Measurement medium:; Water
Scan type:; Beam
Scan mode:; Continuous
Wedge:; none

Points [mm]:
Inline; Crossline; Depth; Normalized field; Current field; Ratio
0.0; 0.0; 150.0; 0.61; 25055.5; 0.73
0.0; 0.0; 149.5; 0.70; 28496.7; 0.70
0.0; 0.0; 148.6; 0.73; 29947.1; 0.74
0.0; 0.0; 147.9; 0.71; 29168.5; 0.71S
0.0; 0.0; 147.3; 0.72; 29634.6; 0.72
0.0; 0.0; 146.8; 0.69; 28050.8; 0.69
0.0; 0.0; 146.4; 0.72; 29447.4; 0.73
0.0; 0.0; 146.0; 0.72; 29269.4; 0.70
0.0; 0.0; 145.6; 0.70; 28705.9; 0.71
0.0; 0.0; 145.1; 0.70; 28722.3; 0.71
0.0; 0.0; 144.6; 0.73; 30006.9; 0.73
0.0; 0.0; 144.1; 0.73; 29862.6; 0.73
0.0; 0.0; 143.5; 0.70; 28811.1; 0.71
0.0; 0.0; 143.0; 0.74; 30396.4; 0.74
0.0; 0.0; 142.4; 0.75; 30666.7; 0.75
0.0; 0.0; 142.0; 0.76; 31215.0; 0.77
0.0; 0.0; 141.5; 0.76; 31202.0; 0.76
0.0; 0.0; 141.0; 0.73; 29706.8; 0.74
0.0; 0.0; 140.5; 0.74; 30257.2; 0.74
0.0; 0.0; 140.0; 0.75; 30480.9; 0.75
0.0; 0.0; 139.5; 0.76; 30900.7; 0.76
0.0; 0.0; 139.0; 0.75; 30721.0; 0.74
0.0; 0.0; 138.5; 0.75; 30544.2; 0.76
0.0; 0.0; 138.0; 0.77; 31351.9; 0.76
0.0; 0.0; 137.5; 0.73; 29869.4; 0.74
0.0; 0.0; 136.9; 0.76; 31054.2; 0.76
0.0; 0.0; 136.4; 0.76; 30905.1; 0.76
0.0; 0.0; 135.9; 0.78; 31847.3; 0.78
0.0; 0.0; 135.4; 0.81; 33059.3; 0.80
0.0; 0.0; 134.9; 0.76; 31178.5; 0.78
0.0; 0.0; 134.4; 0.80; 32526.6; 0.79
0.0; 0.0; 133.9; 0.80; 32509.2; 0.79
0.0; 0.0; 133.4; 0.77; 31452.9; 0.78
0.0; 0.0; 132.9; 0.81; 33133.9; 0.80
0.0; 0.0; 132.4; 0.81; 32959.3; 0.82
0.0; 0.0; 131.9; 0.80; 32836.3; 0.81
0.0; 0.0; 131.4; 0.82; 33554.6; 0.81
0.0; 0.0; 130.9; 0.82; 33630.3; 0.83
0.0; 0.0; 130.4; 0.85; 34806.1; 0.84
0.0; 0.0; 129.9; 0.78; 32077.5; 0.80
0.0; 0.0; 129.3; 0.81; 33265.9; 0.81
0.0; 0.0; 128.8; 0.81; 33114.1; 0.81
0.0; 0.0; 128.3; 0.80; 32684.3; 0.81
0.0; 0.0; 127.8; 0.81; 33255.3; 0.80
0.0; 0.0; 127.3; 0.82; 33322.5; 0.83
0.0; 0.0; 126.8; 0.83; 34044.2; 0.82
0.0; 0.0; 126.3; 0.83; 34023.2; 0.84
0.0; 0.0; 125.8; 0.87; 35401.2; 0.87
0.0; 0.0; 125.3; 0.83; 33986.7; 0.83
0.0; 0.0; 124.8; 0.80; 32762.8; 0.81
0.0; 0.0; 124.3; 0.84; 34255.9; 0.83
0.0; 0.0; 123.8; 0.83; 34037.0; 0.85
0.0; 0.0; 123.3; 0.86; 35128.2; 0.86
0.0; 0.0; 122.8; 0.87; 35512.4; 0.86
0.0; 0.0; 122.3; 0.84; 34321.1; 0.85
0.0; 0.0; 121.8; 0.87; 35529.9; 0.86
0.0; 0.0; 121.3; 0.86; 35176.3; 0.87
0.0; 0.0; 120.8; 0.86; 35084.9; 0.86
0.0; 0.0; 120.3; 0.86; 34986.9; 0.85
0.0; 0.0; 119.8; 0.88; 35925.8; 0.90
0.0; 0.0; 119.2; 0.89; 36571.5; 0.89
0.0; 0.0; 118.7; 0.91; 37225.2; 0.91
0.0; 0.0; 118.2; 0.89; 36317.8; 0.89
0.0; 0.0; 117.7; 0.89; 36302.0; 0.88
0.0; 0.0; 117.2; 0.89; 36272.4; 0.90
0.0; 0.0; 116.7; 0.87; 35499.1; 0.88
0.0; 0.0; 116.2; 0.93; 37864.6; 0.92
0.0; 0.0; 115.7; 0.88; 35939.7; 0.89
0.0; 0.0; 115.2; 0.89; 36523.7; 0.88
0.0; 0.0; 114.7; 0.91; 37392.5; 0.93
0.0; 0.0; 114.2; 0.90; 36911.4; 0.90
0.0; 0.0; 113.7; 0.91; 37211.6; 0.90
0.0; 0.0; 113.2; 0.89; 36574.9; 0.91
0.0; 0.0; 112.7; 0.94; 38482.6; 0.93
0.0; 0.0; 112.2; 0.91; 37337.7; 0.93
0.0; 0.0; 111.7; 0.94; 38459.1; 0.95
0.0; 0.0; 111.2; 0.96; 39180.0; 0.94
0.0; 0.0; 110.6; 0.92; 37466.5; 0.93
0.0; 0.0; 110.1; 0.98; 40195.6; 0.97
0.0; 0.0; 109.6; 0.92; 37715.9; 0.94
0.0; 0.0; 109.2; 0.97; 39653.7; 0.96
0.0; 0.0; 108.7; 0.93; 38019.8; 0.93
0.0; 0.0; 108.2; 0.93; 38204.8; 0.95
0.0; 0.0; 107.6; 1.00; 40696.7; 0.98
0.0; 0.0; 107.1; 0.94; 38446.8; 0.96
0.0; 0.0; 106.6; 0.96; 39047.8; 0.95
0.0; 0.0; 106.1; 0.97; 39820.3; 0.97
0.0; 0.0; 105.6; 0.95; 38899.4; 0.96
0.0; 0.0; 105.1; 0.98; 39996.8; 0.97
0.0; 0.0; 104.6; 0.97; 39563.2; 0.98
0.0; 0.0; 104.1; 0.99; 40311.2; 0.98
0.0; 0.0; 103.6; 1.00; 40738.1; 1.00
0.0; 0.0; 103.1; 0.99; 40282.7; 0.99
0.0; 0.0; 102.6; 0.96; 39355.4; 0.95
0.0; 0.0; 102.1; 1.02; 41536.8; 1.03
0.0; 0.0; 101.6; 1.03; 42226.5; 1.03
0.0; 0.0; 101.0; 1.02; 41576.4; 1.02
0.0; 0.0; 100.6; 1.04; 42361.7; 1.04
0.0; 0.0; 100.1; 1.02; 41873.2; 1.02
0.0; 0.0; 99.6; 0.99; 40612.6; 1.01
0.0; 0.0; 99.1; 1.04; 42667.3; 1.04
0.0; 0.0; 98.5; 1.01; 41135.2; 1.01
0.0; 0.0; 98.0; 1.00; 40978.9; 1.01
0.0; 0.0; 97.5; 1.05; 43092.9; 1.05
0.0; 0.0; 97.0; 1.03; 42076.0; 1.05
0.0; 0.0; 96.6; 1.02; 41559.1; 1.01
0.0; 0.0; 96.0; 1.06; 43382.1; 1.06
0.0; 0.0; 95.5; 1.06; 43173.1; 1.07
0.0; 0.0; 95.0; 1.10; 44915.2; 1.09
0.0; 0.0; 94.5; 1.07; 43589.8; 1.08
0.0; 0.0; 94.0; 1.08; 44143.9; 1.07
0.0; 0.0; 93.5; 1.06; 43229.3; 1.08
0.0; 0.0; 93.0; 1.08; 44183.3; 1.08
0.0; 0.0; 92.5; 1.07; 43742.7; 1.07
0.0; 0.0; 92.0; 1.05; 42911.4; 1.06
0.0; 0.0; 91.5; 1.12; 45623.3; 1.10
0.0; 0.0; 91.0; 1.06; 43363.0; 1.07
0.0; 0.0; 90.5; 1.08; 44309.5; 1.08
0.0; 0.0; 90.0; 1.10; 44835.7; 1.10
0.0; 0.0; 89.5; 1.13; 46095.6; 1.13
0.0; 0.0; 89.0; 1.13; 46286.2; 1.12
0.0; 0.0; 88.5; 1.11; 45242.5; 1.12
0.0; 0.0; 88.0; 1.15; 46971.9; 1.14
0.0; 0.0; 87.5; 1.12; 45691.6; 1.13
0.0; 0.0; 87.0; 1.14; 46535.0; 1.14
0.0; 0.0; 86.4; 1.15; 47063.3; 1.13
0.0; 0.0; 85.9; 1.15; 46864.6; 1.16
0.0; 0.0; 85.4; 1.12; 45786.9; 1.11
0.0; 0.0; 84.9; 1.15; 47150.8; 1.16
0.0; 0.0; 84.4; 1.18; 48389.2; 1.20
0.0; 0.0; 83.9; 1.18; 48379.5; 1.16
0.0; 0.0; 83.4; 1.18; 48396.4; 1.20
0.0; 0.0; 82.9; 1.19; 48546.2; 1.18
0.0; 0.0; 82.4; 1.20; 48997.5; 1.20
0.0; 0.0; 81.9; 1.21; 49427.0; 1.22
0.0; 0.0; 81.4; 1.26; 51413.5; 1.24
0.0; 0.0; 80.9; 1.22; 49878.3; 1.24
0.0; 0.0; 80.3; 1.22; 50036.0; 1.23
0.0; 0.0; 79.8; 1.22; 49713.2; 1.21
0.0; 0.0; 79.3; 1.22; 49799.0; 1.23
0.0; 0.0; 78.8; 1.21; 49377.8; 1.20
0.0; 0.0; 78.3; 1.20; 48893.2; 1.20
0.0; 0.0; 77.8; 1.24; 50524.5; 1.25
0.0; 0.0; 77.3; 1.22; 49847.8; 1.21
0.0; 0.0; 76.8; 1.23; 50356.8; 1.24
0.0; 0.0; 76.3; 1.28; 52334.2; 1.27
0.0; 0.0; 75.8; 1.26; 51483.1; 1.28
0.0; 0.0; 75.3; 1.27; 51945.5; 1.25
0.0; 0.0; 74.8; 1.26; 51483.0; 1.28
0.0; 0.0; 74.2; 1.26; 51493.2; 1.27
0.0; 0.0; 73.7; 1.31; 53415.6; 1.30
0.0; 0.0; 73.2; 1.27; 51910.3; 1.29
0.0; 0.0; 72.7; 1.28; 52234.5; 1.25
0.0; 0.0; 72.2; 1.29; 52719.0; 1.31
0.0; 0.0; 71.7; 1.30; 53231.0; 1.29
0.0; 0.0; 71.2; 1.29; 52603.5; 1.29
0.0; 0.0; 70.7; 1.28; 52405.1; 1.29
0.0; 0.0; 70.2; 1.32; 53769.2; 1.30
0.0; 0.0; 69.7; 1.30; 53281.5; 1.33
0.0; 0.0; 69.2; 1.35; 55211.6; 1.35
0.0; 0.0; 68.7; 1.31; 53427.5; 1.31
0.0; 0.0; 68.2; 1.31; 53628.4; 1.32
0.0; 0.0; 67.7; 1.36; 55653.0; 1.34
0.0; 0.0; 67.2; 1.32; 54089.8; 1.35
0.0; 0.0; 66.7; 1.36; 55686.2; 1.36
0.0; 0.0; 66.2; 1.39; 56769.3; 1.38
0.0; 0.0; 65.7; 1.36; 55443.9; 1.37
0.0; 0.0; 65.1; 1.37; 55827.6; 1.37
0.0; 0.0; 64.6; 1.36; 55642.9; 1.37
0.0; 0.0; 64.1; 1.38; 56611.3; 1.39
0.0; 0.0; 63.7; 1.43; 58648.8; 1.42
0.0; 0.0; 63.1; 1.35; 55235.1; 1.38
0.0; 0.0; 62.6; 1.49; 60760.1; 1.46
0.0; 0.0; 62.1; 1.42; 58178.3; 1.45
0.0; 0.0; 61.7; 1.47; 60259.9; 1.49
0.0; 0.0; 61.3; 1.48; 60427.5; 1.47
0.0; 0.0; 60.9; 1.46; 59610.4; 1.47
0.0; 0.0; 60.3; 1.50; 61326.5; 1.48
0.0; 0.0; 59.7; 1.43; 58580.2; 1.45
0.0; 0.0; 59.2; 1.51; 61640.3; 1.51
0.0; 0.0; 58.7; 1.46; 59521.9; 1.47
0.0; 0.0; 58.3; 1.50; 61246.9; 1.50
0.0; 0.0; 57.8; 1.51; 61542.5; 1.49
0.0; 0.0; 57.3; 1.50; 61381.1; 1.52
0.0; 0.0; 56.7; 1.52; 62053.5; 1.53
0.0; 0.0; 56.2; 1.52; 62049.2; 1.52
0.0; 0.0; 55.8; 1.57; 64200.0; 1.57
0.0; 0.0; 55.3; 1.55; 63266.1; 1.54
0.0; 0.0; 54.8; 1.53; 62459.2; 1.55
0.0; 0.0; 54.2; 1.57; 64020.6; 1.56
0.0; 0.0; 53.8; 1.57; 64043.9; 1.57
0.0; 0.0; 53.2; 1.62; 66374.0; 1.62
0.0; 0.0; 52.7; 1.63; 66526.7; 1.62
0.0; 0.0; 52.2; 1.62; 66341.9; 1.64
0.0; 0.0; 51.7; 1.65; 67555.2; 1.67
0.0; 0.0; 51.2; 1.70; 69392.3; 1.69
0.0; 0.0; 50.7; 1.78; 72686.3; 1.77
0.0; 0.0; 50.2; 1.83; 74823.9; 1.83
0.0; 0.0; 49.7; 1.91; 77934.7; 1.93
0.0; 0.0; 49.2; 2.08; 84954.7; 2.08
0.0; 0.0; 48.7; 2.33; 95120.9; 2.32
0.0; 0.0; 48.2; 2.59; 106083.5; 2.58
0.0; 0.0; 47.7; 2.91; 118863.5; 2.93
0.0; 0.0; 47.2; 3.30; 134751.3; 3.32
0.0; 0.0; 46.7; 3.82; 156186.2; 3.83
0.0; 0.0; 46.2; 4.60; 188065.3; 4.59
0.0; 0.0; 45.7; 5.51; 225135.3; 5.50
0.0; 0.0; 45.2; 6.33; 258792.4; 6.40
0.0; 0.0; 44.6; 7.67; 313466.0; 7.65
0.0; 0.0; 44.1; 8.66; 354195.5; 8.70
0.0; 0.0; 43.7; 10.22; 417997.0; 10.10
0.0; 0.0; 43.2; 11.69; 477780.8; 11.87
0.0; 0.0; 42.6; 14.10; 576632.0; 14.10
0.0; 0.0; 42.1; 16.23; 663610.8; 16.19
0.0; 0.0; 41.6; 18.39; 751820.3; 18.27
0.0; 0.0; 41.1; 20.42; 835017.8; 20.65
0.0; 0.0; 40.6; 22.88; 935204.3; 23.01
0.0; 0.0; 40.1; 25.58; 1045730.3; 25.59
0.0; 0.0; 39.6; 28.53; 1166380.4; 28.32
0.0; 0.0; 39.1; 31.35; 1281553.8; 31.73
0.0; 0.0; 38.6; 34.66; 1417079.7; 34.80
0.0; 0.0; 38.1; 37.31; 1525155.5; 37.28
0.0; 0.0; 37.5; 40.14; 1641206.4; 39.88
0.0; 0.0; 37.1; 43.24; 1767734.2; 43.17
0.0; 0.0; 36.6; 45.82; 1873394.1; 46.54
0.0; 0.0; 36.1; 49.57; 2026524.5; 49.55
0.0; 0.0; 35.5; 52.93; 2163736.5; 52.68
0.0; 0.0; 35.0; 55.71; 2277669.3; 55.55
0.0; 0.0; 34.5; 57.73; 2360325.4; 58.36
0.0; 0.0; 34.0; 60.45; 2471493.5; 60.97
0.0; 0.0; 33.5; 63.98; 2615665.7; 63.87
0.0; 0.0; 33.0; 66.90; 2735137.0; 66.56
0.0; 0.0; 32.5; 68.65; 2806429.5; 69.52
0.0; 0.0; 32.0; 72.01; 2943892.6; 71.95
0.0; 0.0; 31.5; 73.84; 3018704.8; 74.19
0.0; 0.0; 31.0; 76.23; 3116582.0; 76.07
0.0; 0.0; 30.5; 78.25; 3199216.2; 78.19
0.0; 0.0; 30.0; 79.85; 3264482.4; 80.74
0.0; 0.0; 29.5; 83.25; 3403365.6; 83.14
0.0; 0.0; 28.9; 84.82; 3467575.1; 85.03
0.0; 0.0; 28.5; 86.95; 3554682.3; 86.43
0.0; 0.0; 28.0; 87.94; 3595279.6; 88.08
0.0; 0.0; 27.5; 88.36; 3612560.8; 89.35
0.0; 0.0; 27.0; 91.12; 3725229.3; 90.99
0.0; 0.0; 26.4; 92.78; 3793261.3; 92.30
0.0; 0.0; 25.9; 93.97; 3841872.1; 93.66
0.0; 0.0; 25.4; 93.39; 3818210.4; 94.60
0.0; 0.0; 25.0; 95.04; 3885296.3; 95.59
0.0; 0.0; 24.4; 96.80; 3957310.9; 96.49
0.0; 0.0; 23.9; 97.71; 3994465.8; 97.38
0.0; 0.0; 23.4; 97.02; 3966244.6; 98.17
0.0; 0.0; 22.9; 98.12; 4011487.1; 98.49
0.0; 0.0; 22.4; 98.70; 4035068.2; 98.74
0.0; 0.0; 21.9; 99.70; 4075896.6; 99.27
0.0; 0.0; 21.4; 98.22; 4015477.9; 99.41
0.0; 0.0; 20.9; 99.40; 4063611.3; 99.82
0.0; 0.0; 20.4; 100.16; 4094804.6; 99.98
0.0; 0.0; 19.9; 100.30; 4100730.9; 100.00
0.0; 0.0; 19.4; 100.31; 4101043.9; 99.93
0.0; 0.0; 18.9; 98.39; 4022501.6; 99.92
0.0; 0.0; 18.4; 100.01; 4088604.3; 99.88
0.0; 0.0; 17.9; 99.97; 4087109.8; 99.55
0.0; 0.0; 17.3; 99.50; 4067635.7; 99.22
0.0; 0.0; 16.9; 97.76; 3996556.1; 99.03
0.0; 0.0; 16.4; 97.68; 3993424.9; 98.55
0.0; 0.0; 15.9; 99.26; 4058191.0; 98.20
0.0; 0.0; 15.4; 98.51; 4027220.2; 98.21
0.0; 0.0; 14.8; 96.39; 3940499.9; 97.51
0.0; 0.0; 14.3; 96.78; 3956751.4; 97.33
0.0; 0.0; 13.8; 96.29; 3936732.9; 96.72
0.0; 0.0; 13.4; 96.69; 3952986.0; 96.24
0.0; 0.0; 12.9; 96.34; 3938591.5; 96.01
0.0; 0.0; 12.3; 94.13; 3848218.6; 95.47
0.0; 0.0; 11.8; 94.81; 3876267.2; 94.98
0.0; 0.0; 11.3; 94.81; 3876200.6; 94.80
0.0; 0.0; 10.8; 94.48; 3862602.5; 93.99
0.0; 0.0; 10.3; 92.51; 3781883.1; 93.64
0.0; 0.0; 9.8; 92.97; 3800868.3; 93.29
0.0; 0.0; 9.3; 92.68; 3789058.6; 92.83
0.0; 0.0; 8.8; 92.01; 3761531.7; 92.40
0.0; 0.0; 8.3; 92.19; 3768892.9; 91.73
0.0; 0.0; 7.8; 91.33; 3733925.5; 91.46
0.0; 0.0; 7.3; 90.24; 3689352.8; 91.01
0.0; 0.0; 6.8; 89.96; 3677748.5; 90.47
0.0; 0.0; 6.3; 90.28; 3691003.6; 90.07
0.0; 0.0; 5.8; 90.04; 3681149.8; 89.44
0.0; 0.0; 5.3; 87.59; 3581105.9; 88.90
0.0; 0.0; 4.7; 87.84; 3591001.2; 88.05
0.0; 0.0; 4.2; 87.97; 3596474.2; 87.51
0.0; 0.0; 3.7; 86.70; 3544684.5; 87.02
0.0; 0.0; 3.2; 85.58; 3498933.5; 86.44
0.0; 0.0; 2.7; 85.93; 3513178.2; 85.77
0.0; 0.0; 2.2; 85.16; 3481627.2; 84.86
0.0; 0.0; 1.7; 82.87; 3388117.6; 83.81
0.0; 0.0; 1.2; 82.72; 3381789.6; 82.84
0.0; 0.0; 0.7; 82.47; 3371427.5; 82.49
0.0; 0.0; 0.2; 82.70; 3380866.0; 82.64
0.0; 0.0; -0.5; 82.52; 3373553.9; 82.52


